# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov  2 16:07:55 2016
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i)Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i)Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i)Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
#
rowid,pl_hostname,pl_letter,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim
2768,Kepler-696,b,1,4.19042557,0.00000160,-0.00000160,0,,,,,0.548,0.145,-0.062,0
2769,Kepler-697,b,1,3.70987065,0.00000305,-0.00000305,0,,,,,0.368,0.049,-0.028,0
2770,Kepler-698,b,1,16.32976218,0.00003512,-0.00003512,0,,,,,0.328,0.040,-0.040,0
2771,Kepler-699,b,1,27.80756293,0.00000529,-0.00000529,0,,,,,1.259,0.124,-0.108,0
2772,Kepler-7,b,1,4.88548920,0.00000090,-0.00000090,0,0.44100,0.04300,-0.04200,0,1.622,0.013,-0.013,0
2773,Kepler-700,b,1,80.87206390,0.00017270,-0.00017270,0,,,,,0.534,0.081,-0.045,0
2774,Kepler-701,b,1,10.35533177,0.00002064,-0.00002064,0,,,,,0.253,0.020,-0.040,0
2775,Kepler-702,b,1,10.52629406,0.00000190,-0.00000190,0,,,,,0.818,0.075,-0.052,0
2776,Kepler-703,b,1,4.58352176,0.00000173,-0.00000173,0,,,,,0.732,0.331,-0.124,0
2777,Kepler-704,b,1,3.76182115,0.00001161,-0.00001161,0,,,,,0.233,0.054,-0.038,0
2778,Kepler-705,b,1,56.05605380,0.00024860,-0.00024860,0,,,,,0.188,0.009,-0.007,0
2779,Kepler-706,b,1,41.40831347,0.00000696,-0.00000696,0,,,,,1.175,0.106,-0.079,0
2780,Kepler-707,b,1,2.23749275,0.00000468,-0.00000468,0,,,,,0.119,0.008,-0.009,0
2781,Kepler-708,b,1,3.16789194,0.00000384,-0.00000384,0,,,,,0.261,0.057,-0.025,0
2782,Kepler-709,b,1,16.08524954,0.00002644,-0.00002644,0,,,,,0.261,0.016,-0.017,0
2783,Kepler-710,b,1,4.34728553,0.00000834,-0.00000834,0,,,,,0.168,0.021,-0.013,0
2784,Kepler-711,b,1,23.58914398,0.00006647,-0.00006647,0,,,,,0.304,0.030,-0.056,0
2785,Kepler-712,b,2,21.02247699,0.00004431,-0.00004431,0,,,,,0.304,0.012,-0.010,0
2786,Kepler-712,c,2,226.89047000,0.00109600,-0.00109600,0,,,,,0.433,0.023,-0.037,0
2787,Kepler-713,b,1,7.41114100,0.00001344,-0.00001344,0,,,,,0.221,0.045,-0.026,0
2788,Kepler-714,b,1,8.09888799,0.00000219,-0.00000219,0,,,,,0.863,0.222,-0.090,0
2789,Kepler-715,b,1,10.00652995,0.00001932,-0.00001932,0,,,,,0.335,0.074,-0.045,0
2790,Kepler-716,b,1,10.37168453,0.00001449,-0.00001449,0,,,,,0.259,0.031,-0.015,0
2791,Kepler-717,b,1,4.40840023,0.00001493,-0.00001493,0,,,,,0.216,0.022,-0.031,0
2792,Kepler-718,b,1,2.05234990,0.00000015,-0.00000015,0,,,,,1.477,0.622,-0.278,0
2793,Kepler-719,b,1,5.00731778,0.00000125,-0.00000125,0,,,,,0.760,0.163,-0.080,0
2794,Kepler-720,b,1,4.70832654,0.00000073,-0.00000073,0,,,,,0.750,0.144,-0.071,0
2795,Kepler-721,b,1,5.39202539,0.00000677,-0.00000677,0,,,,,0.236,0.012,-0.012,0
2796,Kepler-722,b,2,4.09357325,0.00000810,-0.00000810,0,,,,,0.235,0.063,-0.026,0
2797,Kepler-722,c,2,105.14474900,0.00167500,-0.00167500,0,,,,,0.252,0.050,-0.029,0
2798,Kepler-723,b,1,4.08227507,0.00000023,-0.00000023,0,,,,,1.088,0.141,-0.070,0
2799,Kepler-724,b,1,3.31494634,0.00000172,-0.00000172,0,,,,,0.294,0.036,-0.021,0
2800,Kepler-725,b,1,39.64317811,0.00001110,-0.00001110,0,,,,,0.948,0.076,-0.053,0
2801,Kepler-726,b,1,21.80451088,0.00004512,-0.00004512,0,,,,,0.291,0.029,-0.031,0
2802,Kepler-727,b,1,5.15448442,0.00000858,-0.00000858,0,,,,,0.226,0.031,-0.028,0
2803,Kepler-728,b,1,5.74347727,0.00000717,-0.00000717,0,,,,,0.298,0.040,-0.023,0
2804,Kepler-729,b,1,3.16635371,0.00000242,-0.00000242,0,,,,,0.319,0.037,-0.022,0
2805,Kepler-730,b,1,6.49168426,0.00000165,-0.00000165,0,,,,,0.822,0.227,-0.072,0
2806,Kepler-731,b,1,3.85560355,0.00000029,-0.00000029,0,,,,,1.238,0.284,-0.136,0
2807,Kepler-732,b,2,9.46781405,0.00000618,-0.00000618,0,,,,,0.194,0.011,-0.014,0
2808,Kepler-732,c,2,0.89304124,0.00000046,-0.00000046,0,,,,,0.113,0.006,-0.009,0
2809,Kepler-733,b,1,20.83424726,0.00005682,-0.00005682,0,,,,,0.252,0.041,-0.017,0
2810,Kepler-734,b,1,6.10485286,0.00000289,-0.00000289,0,,,,,0.318,0.012,-0.012,0
2811,Kepler-735,b,1,11.51516988,0.00001516,-0.00001516,0,,,,,0.263,0.014,-0.011,0
2812,Kepler-736,b,1,3.60147201,0.00000543,-0.00000543,0,,,,,0.261,0.015,-0.047,0
2813,Kepler-737,b,1,28.59915399,0.00005673,-0.00005673,0,,,,,0.175,0.010,-0.010,0
2814,Kepler-738,b,1,24.58721573,0.00008802,-0.00008802,0,,,,,0.223,0.018,-0.015,0
2815,Kepler-739,b,1,12.53248465,0.00002295,-0.00002295,0,,,,,0.296,0.044,-0.026,0
2816,Kepler-74,b,1,7.34071100,0.00000600,-0.00000600,0,0.63000,0.12000,-0.12000,0,0.960,0.020,-0.020,0
2817,Kepler-740,b,1,3.58410122,0.00000199,-0.00000199,0,,,,,0.408,0.047,-0.024,0
2818,Kepler-741,b,1,7.03902374,0.00001488,-0.00001488,0,,,,,0.265,0.090,-0.031,0
2819,Kepler-742,b,1,8.36086824,0.00000631,-0.00000631,0,,,,,0.289,0.010,-0.015,0
2820,Kepler-743,b,1,3.17926292,0.00000252,-0.00000252,0,,,,,0.108,0.003,-0.004,0
2821,Kepler-744,b,1,12.06222443,0.00002649,-0.00002649,0,,,,,0.145,0.011,-0.008,0
2822,Kepler-745,b,1,9.93143556,0.00005945,-0.00005945,0,,,,,0.193,0.052,-0.020,0
2823,Kepler-746,b,1,3.48159251,0.00001115,-0.00001115,0,,,,,0.099,0.012,-0.008,0
2824,Kepler-747,b,1,35.61760587,0.00005345,-0.00005345,0,,,,,0.470,0.026,-0.025,0
2825,Kepler-748,b,1,7.40742793,0.00003434,-0.00003434,0,,,,,0.225,0.058,-0.026,0
2826,Kepler-749,b,1,17.31716585,0.00004602,-0.00004602,0,,,,,0.277,0.021,-0.023,0
2827,Kepler-75,b,1,8.88491160,0.00000340,-0.00000340,0,10.10000,0.40000,-0.40000,0,1.050,0.030,-0.030,0
2828,Kepler-750,b,2,9.42887179,0.00002438,-0.00002438,0,,,,,0.274,0.095,-0.036,0
2829,Kepler-750,c,2,4.08899022,0.00001934,-0.00001934,0,,,,,0.145,0.058,-0.020,0
2830,Kepler-751,b,1,17.44490636,0.00004200,-0.00004200,0,,,,,0.219,0.021,-0.016,0
2831,Kepler-752,b,1,18.82747265,0.00008811,-0.00008811,0,,,,,0.251,0.023,-0.019,0
2832,Kepler-753,b,1,5.74772501,0.00000838,-0.00000838,0,,,,,0.170,0.022,-0.008,0
2833,Kepler-754,b,1,14.55962370,0.00020130,-0.00020130,0,,,,,0.179,0.043,-0.023,0
2834,Kepler-755,b,2,1.26909037,0.00000100,-0.00000100,0,,,,,0.157,0.005,-0.028,0
2835,Kepler-755,c,2,2.85313364,0.00000412,-0.00000412,0,,,,,0.112,0.004,-0.004,0
2836,Kepler-756,b,1,1.22486632,0.00000384,-0.00000384,0,,,,,0.100,0.008,-0.009,0
2837,Kepler-757,b,1,1.02267882,0.00000244,-0.00000244,0,,,,,0.121,0.041,-0.020,0
2838,Kepler-758,b,4,12.10971040,0.00007142,-0.00007142,0,,,,,0.221,0.049,-0.036,0
2839,Kepler-758,c,4,4.75793986,0.00003846,-0.00003846,0,,,,,0.151,0.033,-0.026,0
2840,Kepler-758,d,4,20.49661970,0.00022820,-0.00022820,0,,,,,0.189,0.042,-0.029,0
2841,Kepler-758,e,4,8.19347190,0.00010360,-0.00010360,0,,,,,0.136,0.029,-0.022,0
2842,Kepler-759,b,1,41.80598500,0.00020820,-0.00020820,0,,,,,0.203,0.044,-0.021,0
2843,Kepler-76,b,1,1.54492980,0.00000040,-0.00000040,0,2.01000,0.37000,-0.35000,0,1.360,0.120,-0.120,0
2844,Kepler-760,b,2,8.70419416,0.00001277,-0.00001277,0,,,,,0.273,0.023,-0.021,0
2845,Kepler-760,c,2,2.46697439,0.00000658,-0.00000658,0,,,,,0.132,0.011,-0.008,0
2846,Kepler-761,b,1,10.12804789,0.00002905,-0.00002905,0,,,,,0.181,0.022,-0.015,0
2847,Kepler-762,b,1,3.77055210,0.00000094,-0.00000094,0,,,,,1.131,0.236,-0.112,0
2848,Kepler-763,b,1,1.19655156,0.00000356,-0.00000356,0,,,,,0.109,0.008,-0.007,0
2849,Kepler-764,b,1,7.33683936,0.00003735,-0.00003735,0,,,,,0.146,0.018,-0.012,0
2850,Kepler-765,b,1,27.66552260,0.00012970,-0.00012970,0,,,,,0.217,0.047,-0.020,0
2851,Kepler-766,b,1,6.10027804,0.00001640,-0.00001640,0,,,,,0.302,0.083,-0.036,0
2852,Kepler-767,b,1,161.52801010,0.00030860,-0.00030860,0,,,,,0.592,0.077,-0.049,0
2853,Kepler-768,b,1,11.39100250,0.00007499,-0.00007499,0,,,,,0.160,0.018,-0.012,0
2854,Kepler-769,b,2,7.42608998,0.00001952,-0.00001952,0,,,,,0.261,0.116,-0.041,0
2855,Kepler-769,c,2,15.98701740,0.00019990,-0.00019990,0,,,,,0.160,0.068,-0.024,0
2856,Kepler-77,b,1,3.57878087,0.00000023,-0.00000023,0,0.43000,0.03200,-0.03200,0,0.960,0.016,-0.016,0
2857,Kepler-770,b,3,18.92540274,0.00005291,-0.00005291,0,,,,,0.205,0.029,-0.015,0
2858,Kepler-770,c,3,1.47532231,0.00000419,-0.00000419,0,,,,,0.107,0.017,-0.009,0
2859,Kepler-770,d,3,4.15244722,0.00001685,-0.00001685,0,,,,,0.125,0.017,-0.010,0
2860,Kepler-771,b,1,8.73485836,0.00004732,-0.00004732,0,,,,,0.162,0.028,-0.019,0
2861,Kepler-772,b,1,12.99207337,0.00005428,-0.00005428,0,,,,,0.162,0.033,-0.021,0
2862,Kepler-773,b,1,3.74910006,0.00000714,-0.00000714,0,,,,,0.128,0.008,-0.006,0
2863,Kepler-774,b,1,11.08957230,0.00004373,-0.00004373,0,,,,,0.283,0.041,-0.048,0
2864,Kepler-775,b,1,0.97486893,0.00000080,-0.00000080,0,,,,,0.106,0.004,-0.004,0
2865,Kepler-776,b,1,4.89718784,0.00001969,-0.00001969,0,,,,,0.114,0.010,-0.006,0
2866,Kepler-777,b,1,5.72812599,0.00002019,-0.00002019,0,,,,,0.131,0.007,-0.007,0
2867,Kepler-778,b,1,3.75574426,0.00001083,-0.00001083,0,,,,,0.150,0.009,-0.012,0
2868,Kepler-779,b,1,7.09714223,0.00002921,-0.00002921,0,,,,,0.082,0.006,-0.006,0
2869,Kepler-78,b,1,0.35500000,0.00040000,-0.00040000,0,0.00600,0.00100,-0.00100,0,0.105,0.014,-0.008,0
2870,Kepler-780,b,1,0.67737516,0.00000125,-0.00000125,0,,,,,0.079,0.008,-0.005,0
2871,Kepler-781,b,1,13.21407320,0.00003577,-0.00003577,0,,,,,0.258,0.044,-0.021,0
2872,Kepler-782,b,1,158.68533080,0.00043730,-0.00043730,0,,,,,0.286,0.042,-0.027,0
2873,Kepler-783,b,1,4.29264638,0.00003429,-0.00003429,0,,,,,0.070,0.004,-0.007,0
2874,Kepler-784,b,1,31.59226460,0.00068090,-0.00068090,0,,,,,0.141,0.030,-0.029,0
2875,Kepler-785,b,1,1.97376093,0.00000010,-0.00000010,0,,,,,1.162,0.039,-0.047,0
2876,Kepler-786,b,1,53.52934870,0.00025710,-0.00025710,0,,,,,0.217,0.011,-0.006,0
2877,Kepler-787,b,1,0.92831050,0.00000220,-0.00000220,0,,,,,0.114,0.005,-0.006,0
2878,Kepler-788,b,1,8.39846269,0.00005719,-0.00005719,0,,,,,0.227,0.080,-0.036,0
2879,Kepler-789,b,1,8.63847725,0.00003071,-0.00003071,0,,,,,0.189,0.037,-0.021,0
2880,Kepler-79,b,4,13.48450000,0.00020000,-0.00020000,0,0.03430,0.02300,-0.01900,0,0.310,0.006,-0.006,0
2881,Kepler-79,c,4,27.40290000,0.00080000,-0.00060000,0,0.01900,0.00600,-0.00720,0,0.332,0.007,-0.007,0
2882,Kepler-79,d,4,52.09020000,0.00090000,-0.00100000,0,0.01900,0.00660,-0.00500,0,0.639,0.012,-0.014,0
2883,Kepler-79,e,4,81.06590000,0.00130000,-0.00110000,0,0.01300,0.00380,-0.00350,0,0.311,0.012,-0.012,0
2884,Kepler-790,b,1,13.73469807,0.00004026,-0.00004026,0,,,,,0.194,0.015,-0.012,0
2885,Kepler-791,b,1,14.55397590,0.00010020,-0.00010020,0,,,,,0.272,0.118,-0.062,0
2886,Kepler-792,b,1,11.30119217,0.00006491,-0.00006491,0,,,,,0.175,0.044,-0.021,0
2887,Kepler-793,b,1,4.24153639,0.00002259,-0.00002259,0,,,,,0.122,0.025,-0.014,0
2888,Kepler-794,b,1,11.13125132,0.00003571,-0.00003571,0,,,,,0.188,0.046,-0.030,0
2889,Kepler-795,b,1,29.61934210,0.00011440,-0.00011440,0,,,,,0.150,0.016,-0.012,0
2890,Kepler-796,b,1,6.40087618,0.00002313,-0.00002313,0,,,,,0.116,0.032,-0.020,0
2891,Kepler-797,b,1,27.07237711,0.00009275,-0.00009275,0,,,,,0.194,0.038,-0.020,0
2892,Kepler-798,b,1,13.71933369,0.00005734,-0.00005734,0,,,,,0.213,0.093,-0.030,0
2893,Kepler-799,b,1,133.46052350,0.00025300,-0.00025300,0,,,,,0.614,0.076,-0.051,0
2894,Kepler-8,b,1,3.52249910,0.00000070,-0.00000070,0,0.59000,0.13000,-0.12000,0,1.416,0.053,-0.062,0
2895,Kepler-80,b,5,7.05246000,0.00020000,-0.00022000,0,0.02180,0.00330,-0.00220,0,0.238,0.009,-0.009,0
2896,Kepler-80,c,5,9.52355000,0.00041000,-0.00029000,0,0.02121,0.00387,-0.00271,0,0.244,0.011,-0.009,0
2897,Kepler-80,d,5,3.07222000,0.00006000,-0.00004000,0,0.02124,0.00217,-0.00160,0,0.136,0.008,-0.006,0
2898,Kepler-80,e,5,4.64489000,0.00020000,-0.00019000,0,0.01299,0.00255,-0.00299,0,0.143,0.007,-0.006,0
2899,Kepler-80,f,5,0.98678730,0.00000006,-0.00000006,0,,,,,0.108,0.005,-0.004,0
2900,Kepler-800,b,1,14.13176026,0.00004273,-0.00004273,0,,,,,0.254,0.030,-0.023,0
2901,Kepler-801,b,1,11.41928253,0.00002439,-0.00002439,0,,,,,0.178,0.007,-0.009,0
2902,Kepler-802,b,1,40.05874730,0.00010920,-0.00010920,0,,,,,0.316,0.042,-0.036,0
2903,Kepler-803,b,1,50.28638192,0.00008862,-0.00008862,0,,,,,0.338,0.049,-0.034,0
2904,Kepler-804,b,2,14.37457351,0.00003236,-0.00003236,0,,,,,0.173,0.021,-0.014,0
2905,Kepler-804,c,2,9.65185017,0.00005013,-0.00005013,0,,,,,0.102,0.018,-0.012,0
2906,Kepler-805,b,1,30.86389310,0.00012590,-0.00012590,0,,,,,0.258,0.012,-0.022,0
2907,Kepler-806,b,1,8.09219642,0.00003302,-0.00003302,0,,,,,0.102,0.029,-0.021,0
2908,Kepler-807,b,1,117.93108781,0.00008603,-0.00008603,0,,,,,0.930,0.178,-0.095,0
2909,Kepler-808,b,1,0.63133235,0.00000035,-0.00000035,0,,,,,0.130,0.005,-0.007,0
2910,Kepler-809,b,1,55.63934000,0.00018250,-0.00018250,0,,,,,0.269,0.060,-0.022,0
2911,Kepler-81,b,3,5.95500000,,,0,,,,,0.216,0.034,-0.034,0
2912,Kepler-81,c,3,12.04000000,,,0,,,,,0.211,0.033,-0.033,0
2913,Kepler-81,d,3,20.83784600,0.00018100,-0.00018100,0,,,,,0.108,0.024,-0.024,0
2914,Kepler-810,b,1,4.59725385,0.00002999,-0.00002999,0,,,,,0.172,0.037,-0.017,0
2915,Kepler-811,b,1,23.58447697,0.00007601,-0.00007601,0,,,,,0.241,0.061,-0.043,0
2916,Kepler-812,b,1,10.11716531,0.00002533,-0.00002533,0,,,,,0.317,0.120,-0.061,0
2917,Kepler-813,b,1,19.12947337,0.00007455,-0.00007455,0,,,,,0.191,0.037,-0.017,0
2918,Kepler-814,b,1,6.14698510,0.00002500,-0.00002500,0,,,,,0.189,0.062,-0.027,0
2919,Kepler-815,b,1,8.57503552,0.00005910,-0.00005910,0,,,,,0.367,0.017,-0.029,0
2920,Kepler-816,b,1,10.50682565,0.00000382,-0.00000382,0,,,,,0.914,0.061,-0.048,0
2921,Kepler-817,b,1,3.99010623,0.00000136,-0.00000136,0,,,,,0.806,0.184,-0.101,0
2922,Kepler-818,b,1,10.03538581,0.00000659,-0.00000659,0,,,,,0.456,0.070,-0.038,0
2923,Kepler-819,b,1,33.19956480,0.00011740,-0.00011740,0,,,,,0.246,0.022,-0.015,0
2924,Kepler-82,b,4,26.44400000,,,0,,,,,0.357,0.162,-0.162,0
2925,Kepler-82,c,4,51.53800000,,,0,,,,,0.477,0.218,-0.218,0
2926,Kepler-82,d,4,2.38296100,0.00000500,-0.00000500,0,,,,,0.158,0.024,-0.024,0
2927,Kepler-82,e,4,5.90220600,0.00001200,-0.00001200,0,,,,,0.220,0.033,-0.033,0
2928,Kepler-820,b,1,127.83380980,0.00030820,-0.00030820,0,,,,,0.543,0.239,-0.079,0
2929,Kepler-821,b,1,1.92279873,0.00000482,-0.00000482,0,,,,,0.117,0.009,-0.007,0
2930,Kepler-822,b,1,3.22296927,0.00000946,-0.00000946,0,,,,,0.158,0.037,-0.019,0
2931,Kepler-823,b,1,4.16809082,0.00001748,-0.00001748,0,,,,,0.140,0.028,-0.012,0
2932,Kepler-824,b,1,4.51436633,0.00001397,-0.00001397,0,,,,,0.167,0.063,-0.021,0
2933,Kepler-825,b,2,3.77360059,0.00001242,-0.00001242,0,,,,,0.136,0.035,-0.020,0
2934,Kepler-825,c,2,8.18182460,0.00002265,-0.00002265,0,,,,,0.164,0.036,-0.021,0
2935,Kepler-826,b,1,4.48758907,0.00001653,-0.00001653,0,,,,,0.112,0.018,-0.012,0
2936,Kepler-827,b,1,51.92927591,0.00009288,-0.00009288,0,,,,,0.502,0.062,-0.041,0
2937,Kepler-828,b,1,0.56785714,0.00000044,-0.00000044,0,,,,,0.135,0.007,-0.010,0
2938,Kepler-829,b,1,6.88337562,0.00001963,-0.00001963,0,,,,,0.188,0.039,-0.016,0
2939,Kepler-83,b,3,9.77000000,,,0,,,,,0.252,0.037,-0.037,0
2940,Kepler-83,c,3,20.09000000,,,0,,,,,0.211,0.031,-0.031,0
2941,Kepler-83,d,3,5.16979600,0.00001600,-0.00001600,0,,,,,0.173,0.012,-0.012,0
2942,Kepler-830,b,1,11.29695137,0.00006299,-0.00006299,0,,,,,0.152,0.054,-0.022,0
2943,Kepler-831,b,1,5.62153941,0.00001272,-0.00001272,0,,,,,0.113,0.009,-0.006,0
2944,Kepler-832,b,1,7.13969410,0.00002817,-0.00002817,0,,,,,0.184,0.029,-0.015,0
2945,Kepler-833,b,1,18.75469980,0.00005142,-0.00005142,0,,,,,0.180,0.011,-0.008,0
2946,Kepler-834,b,1,13.32388301,0.00005212,-0.00005212,0,,,,,0.180,0.009,-0.009,0
2947,Kepler-835,b,1,11.41909375,0.00007116,-0.00007116,0,,,,,0.249,0.048,-0.026,0
2948,Kepler-836,b,1,11.36112327,0.00002363,-0.00002363,0,,,,,0.244,0.057,-0.029,0
2949,Kepler-837,b,1,16.56059504,0.00004293,-0.00004293,0,,,,,0.228,0.020,-0.038,0
2950,Kepler-838,b,1,15.74957994,0.00004687,-0.00004687,0,,,,,0.244,0.045,-0.022,0
2951,Kepler-839,b,1,37.81445140,0.00015450,-0.00015450,0,,,,,0.229,0.037,-0.022,0
2952,Kepler-84,b,5,8.72600000,,,0,,,,,0.199,0.009,-0.009,0
2953,Kepler-84,c,5,12.88300000,,,0,,,,,0.211,0.010,-0.010,0
2954,Kepler-84,d,5,4.22453700,0.00004200,-0.00004200,0,,,,,0.123,0.024,-0.024,0
2955,Kepler-84,e,5,27.43438900,0.00022400,-0.00022400,0,,,,,0.232,0.044,-0.044,0
2956,Kepler-84,f,5,44.55216900,0.00081200,-0.00081200,0,,,,,0.196,0.038,-0.038,0
2957,Kepler-840,b,1,2.49577962,0.00000048,-0.00000048,0,,,,,1.523,0.346,-0.168,0
2958,Kepler-841,b,1,124.41983980,0.00033100,-0.00033100,0,,,,,0.467,0.037,-0.032,0
2959,Kepler-842,b,1,1.21956827,0.00000110,-0.00000110,0,,,,,0.143,0.007,-0.008,0
2960,Kepler-843,b,1,2.05387982,0.00000290,-0.00000290,0,,,,,0.231,0.054,-0.022,0
2961,Kepler-844,b,1,2.61302086,0.00000624,-0.00000624,0,,,,,0.150,0.006,-0.021,0
2962,Kepler-845,b,1,0.92785982,0.00000055,-0.00000055,0,,,,,0.182,0.008,-0.026,0
2963,Kepler-846,b,1,19.80792185,0.00008966,-0.00008966,0,,,,,0.221,0.029,-0.016,0
2964,Kepler-847,b,1,2.34323190,0.00000757,-0.00000757,0,,,,,0.105,0.008,-0.004,0
2965,Kepler-848,b,1,6.91134416,0.00002461,-0.00002461,0,,,,,0.152,0.028,-0.022,0
2966,Kepler-849,b,1,394.62449040,0.00088750,-0.00088750,0,,,,,0.637,0.133,-0.122,0
2967,Kepler-85,b,4,8.30600000,,,0,,,,,0.176,0.009,-0.009,0
2968,Kepler-85,c,4,12.51300000,,,0,,,,,0.194,0.009,-0.009,0
2969,Kepler-85,d,4,17.91323000,0.00026600,-0.00026600,0,,,,,0.107,0.017,-0.017,0
2970,Kepler-85,e,4,25.21675100,0.00071800,-0.00071800,0,,,,,0.113,0.018,-0.018,0
2971,Kepler-850,b,1,7.19303878,0.00003818,-0.00003818,0,,,,,0.159,0.042,-0.019,0
2972,Kepler-851,b,1,8.50699658,0.00003708,-0.00003708,0,,,,,0.150,0.024,-0.019,0
2973,Kepler-852,b,1,44.93098040,0.00024000,-0.00024000,0,,,,,0.227,0.040,-0.015,0
2974,Kepler-853,b,1,7.16892463,0.00002302,-0.00002302,0,,,,,0.151,0.043,-0.025,0
2975,Kepler-854,b,1,2.14463285,0.00000068,-0.00000068,0,,,,,1.492,0.604,-0.204,0
2976,Kepler-855,b,1,7.88663110,0.00000247,-0.00000247,0,,,,,0.745,0.152,-0.072,0
2977,Kepler-856,b,1,8.02768059,0.00000201,-0.00000201,0,,,,,0.830,0.112,-0.054,0
2978,Kepler-857,b,1,85.35129427,0.00009562,-0.00009562,0,,,,,0.607,0.152,-0.061,0
2979,Kepler-858,b,1,76.13602028,0.00005533,-0.00005533,0,,,,,0.434,0.021,-0.018,0
2980,Kepler-859,b,1,20.38177573,0.00005321,-0.00005321,0,,,,,0.276,0.016,-0.013,0
2981,Kepler-860,b,1,5.10137945,0.00000894,-0.00000894,0,,,,,0.289,0.072,-0.029,0
2982,Kepler-861,b,1,3.94963138,0.00000549,-0.00000549,0,,,,,0.203,0.011,-0.012,0
2983,Kepler-862,b,1,3.14866453,0.00000703,-0.00000703,0,,,,,0.197,0.039,-0.015,0
2984,Kepler-863,b,1,15.59461874,0.00004285,-0.00004285,0,,,,,0.259,0.061,-0.029,0
2985,Kepler-864,b,1,5.83376092,0.00001891,-0.00001891,0,,,,,0.214,0.056,-0.020,0
2986,Kepler-865,b,1,14.16399294,0.00002463,-0.00002463,0,,,,,0.222,0.044,-0.021,0
2987,Kepler-866,b,1,2.61703254,0.00000731,-0.00000731,0,,,,,0.145,0.007,-0.011,0
2988,Kepler-867,b,1,150.24212700,0.00060470,-0.00060470,0,,,,,0.414,0.037,-0.027,0
2989,Kepler-868,b,1,5.03251791,0.00002082,-0.00002082,0,,,,,0.183,0.018,-0.015,0
2990,Kepler-869,b,1,40.42877550,0.00017990,-0.00017990,0,,,,,0.322,0.074,-0.055,0
2991,Kepler-87,b,2,114.73635000,0.00015000,-0.00015000,0,1.02000,0.02800,-0.02800,0,1.204,0.049,-0.049,0
2992,Kepler-87,c,2,191.23180000,0.00150000,-0.00150000,0,0.02000,0.00300,-0.00300,0,0.548,0.026,-0.026,0
2993,Kepler-870,b,1,21.35876210,0.00011840,-0.00011840,0,,,,,0.248,0.045,-0.026,0
2994,Kepler-871,b,1,22.04590180,0.00010720,-0.00010720,0,,,,,0.334,0.096,-0.049,0
2995,Kepler-872,b,1,2.57885507,0.00000517,-0.00000517,0,,,,,0.178,0.045,-0.021,0
2996,Kepler-873,b,1,20.55338440,0.00007327,-0.00007327,0,,,,,0.335,0.146,-0.049,0
2997,Kepler-874,b,1,40.06867270,0.00010130,-0.00010130,0,,,,,0.352,0.095,-0.053,0
2998,Kepler-875,b,1,27.50737990,0.00015360,-0.00015360,0,,,,,0.259,0.091,-0.040,0
2999,Kepler-876,b,1,5.14438011,0.00002466,-0.00002466,0,,,,,0.128,0.009,-0.008,0
3000,Kepler-877,b,1,18.45847097,0.00004779,-0.00004779,0,,,,,0.189,0.012,-0.024,0
3001,Kepler-878,b,1,25.94220330,0.00010290,-0.00010290,0,,,,,0.172,0.011,-0.009,0
3002,Kepler-879,b,1,33.38559380,0.00014200,-0.00014200,0,,,,,0.229,0.059,-0.025,0
3003,Kepler-880,b,1,7.71468975,0.00001918,-0.00001918,0,,,,,0.237,0.094,-0.039,0
3004,Kepler-881,b,1,4.44448017,0.00002530,-0.00002530,0,,,,,0.159,0.038,-0.029,0
3005,Kepler-882,b,1,3.98953967,0.00000976,-0.00000976,0,,,,,0.110,0.013,-0.008,0
3006,Kepler-883,b,1,12.98495573,0.00003436,-0.00003436,0,,,,,0.159,0.015,-0.012,0
3007,Kepler-884,b,1,5.69919514,0.00001359,-0.00001359,0,,,,,0.110,0.004,-0.004,0
3008,Kepler-885,b,1,18.11472949,0.00005308,-0.00005308,0,,,,,0.223,0.036,-0.035,0
3009,Kepler-886,b,1,6.24146367,0.00002154,-0.00002154,0,,,,,0.136,0.037,-0.017,0
3010,Kepler-887,b,2,20.42228798,0.00009225,-0.00009225,0,,,,,0.164,0.024,-0.015,0
3011,Kepler-887,c,2,7.63846023,0.00004957,-0.00004957,0,,,,,0.101,0.015,-0.010,0
